 Three columns for each zone: (1) Tin (2) Tout-Tin (3) Tceiling-Tfloor (4) hinge height (or room height if linear profile). As many sets of 4 columns as occupied zones (indicated in the following line).
1				2				3				4				
12.95	5.45	0.00	0.00	18.40	0.30	0.00	0.00	12.95	5.74	0.00	0.00	18.69	0.26	0.00	0.00	
12.90	5.96	0.00	0.00	18.86	0.30	0.00	0.00	12.90	6.23	0.00	0.00	19.13	0.26	0.00	0.00	
12.85	6.29	0.00	0.00	19.14	0.30	0.00	0.00	12.85	6.53	0.00	0.00	19.38	0.26	0.00	0.00	
12.80	6.54	0.00	0.00	19.34	0.31	0.00	0.00	12.80	6.76	0.00	0.00	19.56	0.26	0.00	0.00	
12.85	6.64	0.00	0.00	19.49	0.31	0.00	0.00	12.85	6.84	0.00	0.00	19.69	0.26	0.00	0.00	
12.90	6.72	0.00	0.00	19.62	0.31	0.00	0.00	12.90	6.90	0.00	0.00	19.80	0.26	0.00	0.00	
12.95	6.77	0.00	0.00	19.72	0.31	0.00	0.00	12.95	6.94	0.00	0.00	19.89	0.26	0.00	0.00	
13.00	6.81	0.00	0.00	19.81	0.31	0.00	0.00	13.00	6.96	0.00	0.00	19.96	0.26	0.00	0.00	
12.85	7.03	0.00	0.00	19.88	0.31	0.00	0.00	12.85	7.18	0.00	0.00	20.03	0.26	0.00	0.00	
12.70	7.25	0.00	0.00	19.95	0.31	0.00	0.00	12.70	7.38	0.00	0.00	20.08	0.26	0.00	0.00	
12.55	7.45	0.00	0.00	20.00	0.31	0.00	0.00	12.55	7.58	0.00	0.00	20.13	0.26	0.00	0.00	
12.40	7.65	0.00	0.00	20.05	0.31	0.00	0.00	12.40	7.77	0.00	0.00	20.17	0.26	0.00	0.00	
12.30	7.79	0.00	0.00	20.09	0.31	0.00	0.00	12.30	7.90	0.00	0.00	20.20	0.26	0.00	0.00	
12.20	7.93	0.00	0.00	20.13	0.32	0.00	0.00	12.20	8.04	0.00	0.00	20.24	0.26	0.00	0.00	
12.10	8.07	0.00	0.00	20.17	0.32	0.00	0.00	12.10	8.16	0.00	0.00	20.26	0.26	0.00	0.00	
12.00	8.20	0.00	0.00	20.20	0.32	0.00	0.00	12.00	8.29	0.00	0.00	20.29	0.27	0.00	0.00	
11.75	8.48	0.00	0.00	20.23	0.32	0.00	0.00	11.75	8.57	0.00	0.00	20.32	0.27	0.00	0.00	
11.50	8.76	0.00	0.00	20.26	0.32	0.00	0.00	11.50	8.84	0.00	0.00	20.34	0.27	0.00	0.00	
11.25	9.04	0.00	0.00	20.29	0.32	0.00	0.00	11.25	9.11	0.00	0.00	20.36	0.27	0.00	0.00	
11.00	9.31	0.00	0.00	20.31	0.32	0.00	0.00	11.00	9.38	0.00	0.00	20.38	0.27	0.00	0.00	
10.80	9.53	0.00	0.00	20.33	0.33	0.00	0.00	10.80	9.59	0.00	0.00	20.39	0.28	0.00	0.00	
10.60	9.75	0.00	0.00	20.35	0.33	0.00	0.00	10.60	9.81	0.00	0.00	20.41	0.28	0.00	0.00	
10.40	9.97	0.00	0.00	20.37	0.33	0.00	0.00	10.40	10.03	0.00	0.00	20.43	0.28	0.00	0.00	
10.20	10.19	0.00	0.00	20.39	0.33	0.00	0.00	10.20	10.24	0.00	0.00	20.44	0.28	0.00	0.00	
10.10	10.31	0.00	0.00	20.41	0.34	0.00	0.00	10.10	10.36	0.00	0.00	20.46	0.28	0.00	0.00	
10.00	10.43	0.00	0.00	20.43	0.34	0.00	0.00	10.00	10.47	0.00	0.00	20.47	0.28	0.00	0.00	
9.90	10.54	0.00	0.00	20.44	0.34	0.00	0.00	9.90	10.58	0.00	0.00	20.48	0.28	0.00	0.00	
9.80	10.66	0.00	0.00	20.46	0.34	0.00	0.00	9.80	10.70	0.00	0.00	20.50	0.28	0.00	0.00	
9.98	10.50	0.00	0.00	20.47	0.34	0.00	0.00	9.98	10.54	0.00	0.00	20.51	0.28	0.00	0.00	
10.15	10.34	0.00	0.00	20.49	0.34	0.00	0.00	10.15	10.37	0.00	0.00	20.52	0.28	0.00	0.00	
10.33	10.18	0.00	0.00	20.50	0.34	0.00	0.00	10.33	10.21	0.00	0.00	20.54	0.28	0.00	0.00	
10.50	10.02	0.00	0.00	20.52	0.34	0.00	0.00	10.50	10.05	0.00	0.00	20.55	0.29	0.00	0.00	
10.93	9.61	0.00	0.00	20.53	0.34	0.00	0.00	10.93	9.63	0.00	0.00	20.56	0.28	0.00	0.00	
11.35	9.20	0.00	0.00	20.55	0.34	0.00	0.00	11.35	9.22	0.00	0.00	20.57	0.28	0.00	0.00	
11.78	8.79	0.00	0.00	20.56	0.34	0.00	0.00	11.78	8.81	0.00	0.00	20.58	0.28	0.00	0.00	
12.20	8.38	0.00	0.00	20.58	0.34	0.00	0.00	12.20	8.40	0.00	0.00	20.60	0.28	0.00	0.00	
12.95	7.64	0.00	0.00	20.59	0.35	0.00	0.00	12.95	7.66	0.00	0.00	20.61	0.30	0.00	0.00	
13.70	6.91	0.00	0.00	20.61	0.39	0.00	0.00	13.70	6.92	0.00	0.00	20.62	0.33	0.00	0.00	
14.45	6.18	0.00	0.00	20.63	0.43	0.00	0.00	14.45	6.19	0.00	0.00	20.64	0.37	0.00	0.00	
15.20	5.45	0.00	0.00	20.65	0.47	0.00	0.00	15.20	5.45	0.00	0.00	20.65	0.41	0.00	0.00	
16.05	4.61	0.00	0.00	20.66	0.53	0.00	0.00	16.05	4.62	0.00	0.00	20.67	0.47	0.00	0.00	
16.90	3.78	0.00	0.03	20.68	0.60	0.00	0.00	16.90	3.78	0.00	0.02	20.68	0.53	0.00	0.00	
17.75	2.95	0.00	0.05	20.70	0.68	0.00	0.00	17.75	2.95	0.00	0.04	20.70	0.60	0.00	0.00	
18.60	2.11	0.00	0.07	20.71	0.75	0.00	0.00	18.60	2.11	0.00	0.06	20.71	0.66	0.00	0.00	
19.45	1.28	0.00	0.11	20.73	0.81	0.00	0.00	19.45	1.28	0.00	0.10	20.73	0.72	0.00	0.00	
20.30	0.45	0.00	0.19	20.75	0.86	0.00	0.00	20.30	0.44	0.00	0.18	20.74	0.76	0.00	0.00	
21.15	-0.39	-0.00	0.20	20.76	0.91	0.00	0.00	21.15	-0.40	-0.00	0.18	20.75	0.80	0.00	0.00	
22.00	-1.22	-0.00	0.00	20.78	0.95	0.00	0.00	22.00	-1.23	-0.00	0.00	20.77	0.83	0.00	0.00	
22.57	-1.79	-0.00	0.00	20.79	0.98	0.00	0.00	22.57	-1.80	-0.00	0.00	20.77	0.86	0.00	0.00	
23.15	-2.35	-0.00	0.00	20.80	1.01	0.00	0.00	23.15	-2.37	-0.00	0.00	20.78	0.88	0.00	0.00	
23.73	-2.91	-0.00	0.00	20.81	1.03	0.00	0.00	23.73	-2.93	-0.00	0.00	20.79	0.90	0.00	0.00	
24.30	-3.47	-0.00	0.07	20.83	1.04	0.00	0.00	24.30	-3.49	-0.00	0.06	20.81	0.90	0.00	0.00	
24.60	-3.75	-0.00	0.07	20.85	1.02	0.00	0.00	24.60	-3.77	-0.00	0.06	20.83	0.88	0.00	0.00	
24.90	-4.03	-0.00	0.06	20.87	1.01	0.00	0.00	24.90	-4.05	-0.00	0.05	20.85	0.87	0.00	0.00	
25.20	-4.32	-0.00	0.05	20.88	0.99	0.00	0.00	25.20	-4.34	-0.00	0.04	20.86	0.85	0.00	0.00	
25.50	-4.60	-0.00	0.05	20.90	0.97	0.00	0.00	25.50	-4.63	-0.00	0.04	20.87	0.82	0.00	0.00	
25.48	-4.56	-0.00	0.05	20.92	0.94	0.00	0.00	25.48	-4.59	-0.00	0.03	20.89	0.79	0.00	0.00	
25.45	-4.52	-0.00	0.04	20.93	0.91	0.00	0.00	25.45	-4.55	-0.00	0.03	20.90	0.76	0.00	0.00	
25.43	-4.47	-0.00	0.04	20.95	0.87	0.00	0.00	25.43	-4.51	-0.00	0.03	20.92	0.73	0.00	0.00	
25.40	-4.43	-0.00	0.04	20.97	0.84	0.00	0.00	25.40	-4.47	-0.00	0.02	20.93	0.70	0.00	0.00	
25.17	-4.19	-0.00	0.04	20.99	0.81	0.00	0.00	25.17	-4.23	-0.00	0.02	20.95	0.67	0.00	0.00	
24.95	-3.95	-0.00	0.04	21.00	0.78	0.00	0.00	24.95	-3.99	-0.00	0.03	20.96	0.64	0.00	0.00	
24.72	-3.70	-0.00	0.04	21.02	0.76	0.00	0.00	24.72	-3.75	-0.00	0.03	20.98	0.62	0.00	0.00	
24.50	-3.46	-0.00	0.04	21.04	0.74	0.00	0.00	24.50	-3.51	-0.00	0.02	20.99	0.60	0.00	0.00	
24.07	-3.03	-0.00	0.05	21.05	0.72	0.00	0.00	24.07	-3.07	-0.00	0.04	21.00	0.58	0.00	0.00	
23.65	-2.59	-0.00	0.06	21.06	0.71	0.00	0.00	23.65	-2.64	-0.00	0.05	21.01	0.57	0.00	0.00	
23.23	-2.15	-0.00	0.08	21.07	0.70	0.00	0.00	23.23	-2.21	-0.00	0.06	21.02	0.56	0.00	0.00	
22.80	-1.72	-0.00	0.09	21.08	0.69	0.00	0.00	22.80	-1.77	-0.00	0.08	21.03	0.55	0.00	0.00	
22.35	-1.26	-0.00	0.12	21.09	0.69	0.00	0.00	22.35	-1.32	-0.00	0.10	21.03	0.55	0.00	0.00	
21.90	-0.81	-0.00	0.15	21.09	0.68	0.00	0.00	21.90	-0.87	-0.00	0.13	21.03	0.54	0.00	0.00	
21.45	-0.36	-0.00	0.20	21.09	0.68	0.00	0.00	21.45	-0.42	-0.00	0.18	21.03	0.54	0.00	0.00	
21.00	0.09	0.00	0.31	21.09	0.68	0.00	0.00	21.00	0.03	0.00	0.38	21.03	0.54	0.00	0.00	
20.48	0.61	0.00	0.17	21.09	0.68	0.00	0.00	20.48	0.55	0.00	0.16	21.02	0.54	0.00	0.00	
19.95	1.14	0.00	0.12	21.09	0.69	0.00	0.00	19.95	1.07	0.00	0.11	21.02	0.54	0.00	0.00	
19.43	1.66	0.00	0.10	21.09	0.69	0.00	0.00	19.43	1.60	0.00	0.08	21.02	0.54	0.00	0.00	
18.90	2.19	0.00	0.08	21.09	0.69	0.00	0.00	18.90	2.12	0.00	0.06	21.02	0.54	0.00	0.00	
18.42	2.66	0.00	0.06	21.09	0.69	0.00	0.00	18.42	2.60	0.00	0.05	21.02	0.54	0.00	0.00	
17.95	3.14	0.00	0.05	21.09	0.69	0.00	0.00	17.95	3.07	0.00	0.04	21.02	0.55	0.00	0.00	
17.47	3.62	0.00	0.04	21.09	0.69	0.00	0.00	17.47	3.55	0.00	0.03	21.03	0.55	0.00	0.00	
17.00	-0.43	-0.40	1.00	16.57	1.94	1.41	1.00	17.00	-0.43	-0.40	1.00	16.57	1.92	1.40	1.00	
16.55	0.24	0.23	1.00	16.79	0.25	0.22	1.00	16.55	0.23	0.22	1.00	16.78	0.23	0.20	1.00	
16.10	0.24	0.24	1.00	16.34	0.25	0.22	1.00	16.10	0.23	0.23	1.00	16.33	0.24	0.21	1.00	
15.65	0.25	0.24	1.00	15.90	0.26	0.22	1.00	15.65	0.24	0.24	1.00	15.89	0.25	0.21	1.00	
15.20	0.26	0.25	1.00	15.46	0.27	0.23	1.00	15.20	0.25	0.25	1.00	15.45	0.26	0.22	1.00	
14.90	0.26	0.25	1.00	15.16	0.27	0.23	1.00	14.90	0.25	0.25	1.00	15.15	0.26	0.22	1.00	
14.60	0.26	0.25	1.00	14.86	0.27	0.23	1.00	14.60	0.26	0.25	1.00	14.86	0.26	0.23	1.00	
14.30	0.26	0.26	1.00	14.56	0.27	0.23	1.00	14.30	0.26	0.26	1.00	14.56	0.27	0.23	1.00	
14.00	0.27	0.26	1.00	14.27	0.28	0.24	1.00	14.00	0.27	0.26	1.00	14.27	0.27	0.23	1.00	
13.78	0.27	0.26	1.00	14.04	0.28	0.24	1.00	13.78	0.27	0.26	1.00	14.04	0.27	0.23	1.00	
13.55	0.27	0.26	1.00	13.82	0.28	0.24	1.00	13.55	0.27	0.26	1.00	13.82	0.27	0.24	1.00	
13.32	0.27	0.27	1.00	13.60	0.28	0.24	1.00	13.32	0.27	0.27	1.00	13.60	0.28	0.24	1.00	
13.10	0.28	0.27	1.00	13.38	0.28	0.24	1.00	13.10	0.28	0.27	1.00	13.38	0.28	0.24	1.00	
13.03	0.27	0.26	1.00	13.29	0.28	0.24	1.00	13.03	0.27	0.26	1.00	13.29	0.27	0.23	1.00	
12.95	0.26	0.25	1.00	13.21	0.27	0.23	1.00	12.95	0.26	0.26	1.00	13.21	0.27	0.23	1.00	
12.88	0.26	0.25	1.00	13.13	0.27	0.23	1.00	12.88	0.26	0.25	1.00	13.14	0.27	0.23	1.00	
12.80	0.88	0.00	0.08	13.68	0.29	0.00	0.00	12.80	0.89	0.00	0.08	13.69	0.28	0.00	0.00	
12.75	4.83	0.00	0.00	17.58	0.48	0.00	0.00	12.75	5.09	0.00	0.00	17.84	0.42	0.00	0.00	
12.70	5.28	0.00	0.00	17.98	0.50	0.00	0.00	12.70	5.51	0.00	0.00	18.21	0.43	0.00	0.00	
12.65	5.56	0.00	0.00	18.21	0.52	0.00	0.00	12.65	5.77	0.00	0.00	18.42	0.44	0.00	0.00	
12.60	5.78	0.00	0.00	18.38	0.53	0.00	0.00	12.60	5.97	0.00	0.00	18.57	0.45	0.00	0.00	
12.57	5.93	0.00	0.00	18.51	0.53	0.00	0.00	12.57	6.11	0.00	0.00	18.68	0.45	0.00	0.00	
12.55	6.06	0.00	0.00	18.61	0.54	0.00	0.00	12.55	6.23	0.00	0.00	18.78	0.46	0.00	0.00	
12.53	6.17	0.00	0.00	18.70	0.55	0.00	0.00	12.53	6.33	0.00	0.00	18.85	0.46	0.00	0.00	
12.50	6.27	0.00	0.00	18.77	0.55	0.00	0.00	12.50	6.41	0.00	0.00	18.91	0.46	0.00	0.00	
12.43	6.41	0.00	0.00	18.83	0.55	0.00	0.00	12.43	6.54	0.00	0.00	18.96	0.46	0.00	0.00	
12.35	6.53	0.00	0.00	18.88	0.56	0.00	0.00	12.35	6.66	0.00	0.00	19.01	0.47	0.00	0.00	
12.28	6.66	0.00	0.00	18.93	0.56	0.00	0.00	12.28	6.77	0.00	0.00	19.05	0.47	0.00	0.00	
12.20	6.77	0.00	0.00	18.97	0.56	0.00	0.00	12.20	6.88	0.00	0.00	19.08	0.47	0.00	0.00	
12.10	6.91	0.00	0.00	19.01	0.57	0.00	0.00	12.10	7.01	0.00	0.00	19.11	0.47	0.00	0.00	
12.00	7.04	0.00	0.00	19.04	0.57	0.00	0.00	12.00	7.14	0.00	0.00	19.14	0.47	0.00	0.00	
11.90	7.18	0.00	0.00	19.08	0.57	0.00	0.00	11.90	7.27	0.00	0.00	19.17	0.48	0.00	0.00	
11.80	7.30	0.00	0.00	19.10	0.58	0.00	0.00	11.80	7.39	0.00	0.00	19.19	0.48	0.00	0.00	
11.58	7.55	0.00	0.00	19.13	0.58	0.00	0.00	11.58	7.64	0.00	0.00	19.21	0.48	0.00	0.00	
11.35	7.80	0.00	0.00	19.15	0.58	0.00	0.00	11.35	7.88	0.00	0.00	19.23	0.48	0.00	0.00	
11.12	8.05	0.00	0.00	19.17	0.59	0.00	0.00	11.12	8.12	0.00	0.00	19.25	0.48	0.00	0.00	
10.90	8.29	0.00	0.00	19.19	0.59	0.00	0.00	10.90	8.36	0.00	0.00	19.26	0.49	0.00	0.00	
